dataset,n_estimators,Bagging,Bag_std,AdaBoost,Ada_std,RandomSubspaces,RS_std,RLO,RLO_std
vehicle2,80,0.9610093978419773,0.0095220778462526,0.9539088061260006,0.008646014618865298,0.9385450748346676,0.007929039921367256,0.8583501566306996,0.09588521198072997
vehicle2,90,0.9598259658893143,0.00938175002633752,0.9539088061260006,0.008646014618865298,0.9314653672119736,0.013126556688063477,0.8450887573964497,0.08984142747621057
vehicle2,100,0.9598259658893143,0.00938175002633752,0.9539088061260006,0.008646014618865298,0.9302749738948836,0.011964688034914909,0.7589349112426036,0.1328070094578702
yeast3,10,0.9494699244699244,0.013939866249073115,0.9204863954863954,0.014214305243143087,0.8854422604422604,0.006069516767464328,0.8692669942669943,0.036927441407210895
yeast3,20,0.9494699244699244,0.01533401555582654,0.9204863954863954,0.014214305243143087,0.8901606151606151,0.002735006940213975,0.8524046774046774,0.08910951401408009
yeast3,30,0.9467694967694968,0.011529862357605086,0.9204863954863954,0.014214305243143087,0.8908385658385658,0.002571090778931997,0.8800846300846301,0.0641532602626514
yeast3,40,0.9474451724451723,0.013715996828865526,0.9204863954863954,0.014214305243143087,0.9016380016380016,0.015761058139022874,0.8659363909363911,0.037502605100071
yeast3,50,0.9460983710983712,0.015187986750130885,0.9204863954863954,0.014214305243143087,0.913759213759214,0.01350557854966315,0.8510760760760758,0.06644287392571964
yeast3,60,0.9467717717717716,0.015099468944641602,0.9204863954863954,0.014214305243143087,0.9036536536536536,0.012796680517224015,0.8066452816452816,0.14058088031965996
yeast3,70,0.9474497224497226,0.014819345261456987,0.9204863954863954,0.014214305243143087,0.9050004550004549,0.011256350781702687,0.7736964236964237,0.18633143368165672
yeast3,80,0.9474474474474476,0.013032471211955212,0.9204863954863954,0.014214305243143087,0.9002730002730003,0.004493267143057358,0.8874533624533625,0.03210820606286282
yeast3,90,0.9474474474474476,0.01451404381675639,0.9204863954863954,0.014214305243143087,0.9022954772954772,0.0063245537884044365,0.7944990444990445,0.10579365271760263
yeast3,100,0.9474474474474476,0.015422891296086903,0.9204863954863954,0.014214305243143087,0.907016107016107,0.00911226765557075,0.8416598416598416,0.08470035058423081
glass6,10,0.9345514950166112,0.022863322968884055,0.939091915836102,0.03522917767571843,0.9485049833887044,0.017767098946340102,0.8018826135105204,0.2046631475015944
glass6,20,0.9438538205980066,0.018863879822695526,0.939091915836102,0.03522917767571843,0.9486157253599112,0.02274500982935149,0.9345514950166112,0.01750423903298274
glass6,30,0.9438538205980066,0.018863879822695526,0.939091915836102,0.03522917767571843,0.9438538205980066,0.011811554042944313,0.7688815060908084,0.2329521526413197
glass6,40,0.9485049833887044,0.017767098946340102,0.939091915836102,0.03522917767571843,0.9345514950166112,0.00949027033693403,0.7655592469545958,0.1220864815196768
glass6,50,0.9485049833887044,0.017767098946340102,0.939091915836102,0.03522917767571843,0.9344407530454042,0.018121122630416632,0.8831672203765226,0.03893017402746389
glass6,60,0.9485049833887044,0.017767098946340102,0.939091915836102,0.03522917767571843,0.9392026578073088,0.011679997230064429,0.8734219269102991,0.04740946435708498
glass6,70,0.9438538205980066,0.018863879822695526,0.939091915836102,0.03522917767571843,0.9344407530454042,0.018121122630416632,0.8411960132890366,0.08737983642794392
glass6,80,0.9438538205980066,0.018863879822695526,0.939091915836102,0.03522917767571843,0.9392026578073088,0.011679997230064429,0.91140642303433,0.05756026351498372
glass6,90,0.9438538205980066,0.018863879822695526,0.939091915836102,0.03522917767571843,0.9392026578073088,0.011679997230064429,0.8784053156146179,0.12175252540647287
glass6,100,0.9438538205980066,0.018863879822695526,0.939091915836102,0.03522917767571843,0.9392026578073088,0.011679997230064429,0.8230343300110743,0.1723657426526433
